ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_NC0184	NCBI	NA	GCA_037070675.1	Cronobacter dublinensis	C5	ASM3707067v1	Lebanon	Asia		Sesame seed based food/processing facility 3	2017	Environmental Samples
ND_NC0185	NCBI	NA	GCA_037070695.1	Cronobacter dublinensis	C4	ASM3707069v1	Lebanon	Asia		Sesame seed based food/processing facility 2	2017	Environmental Samples
ND_NC0186	NCBI	NA	GCA_037070715.1	Cronobacter dublinensis	C2	ASM3707071v1	Lebanon	Asia		Sesame seed based food/processing facility 1	2017	Environmental Samples
ND_NC0187	NCBI	NA	GCA_037070735.1	Cronobacter dublinensis	C1	ASM3707073v1	Lebanon	Asia		Sesame seed based food/processing facility	2017	Environmental Samples
ND_NC0188	NCBI	NA	GCF_001277235.1	Cronobacter dublinensis	LMG 23823	ASM127723v1	Ireland	Europe		milk powder production facility	2007	Environmental Samples
ND_NC0189	NCBI	NA	GCF_000409225.1	Cronobacter dublinensis	LMG 23823	cddub187 final contigs	Ireland	Europe		milk powder plant	Unknown	Environmental Samples
ND_NC0190	NCBI	NA	GCF_000409345.1	Cronobacter dublinensis	LMG 23825	Cdlac464 final contigs	Zimbabwe	Africa		milk powder plant	Unknown	Environmental Samples
ND_NC0191	NCBI	NA	GCF_000409365.1	Cronobacter dublinensis	LMG 23824	cdlau515 final contigs	Switzerland	Europe		water fountain basin	Unknown	Environmental Samples
ND_NC0192	NCBI	NA	GCF_000504545.1	Cronobacter malonaticus	CMCC45402	ASM50454v1	China	Asia		milk	Unknown	Food and Food Ingredients
ND_NC0193	NCBI	NA	GCF_000742335.1	Cronobacter malonaticus	685	ASM74233v1	USA	North America		blood	1977	Clinical and Medical Samples
ND_NC0194	NCBI	NA	GCF_000742345.1	Cronobacter malonaticus	687	ASM74234v1	Czech Republic	Europe		sputum	2004	Clinical and Medical Samples
ND_NC0195	NCBI	NA	GCF_000742355.1	Cronobacter malonaticus	1545	ASM74235v1	Czech Republic	Europe		feces	1984	Clinical and Medical Samples
ND_NC0196	NCBI	NA	GCF_000742395.1	Cronobacter malonaticus	1558	ASM74239v1	Czech Republic	Europe		feces	1984	Clinical and Medical Samples
ND_NC0197	NCBI	NA	GCF_000742405.1	Cronobacter malonaticus	1569	ASM74240v1	USA	North America		blood	2011	Clinical and Medical Samples
ND_NC0198	NCBI	NA	GCF_001922805.1	Cronobacter malonaticus	MOD1-Md25g	ASM192280v1	USA	North America		gut	2012	Clinical and Medical Samples
ND_NC0199	NCBI	NA	GCF_001922825.1	Cronobacter malonaticus	MOD1-Md27g	ASM192282v1	USA	North America		gut	2012	Clinical and Medical Samples
ND_NC0200	NCBI	NA	GCF_001922875.1	Cronobacter malonaticus	MOD1-Md99g	ASM192287v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0201	NCBI	NA	GCF_002093915.1	Cronobacter malonaticus	HB03	ASM209391v1	China	Asia		cerebrospinal fluid	2014	Clinical and Medical Samples
ND_NC0202	NCBI	NA	GCF_002978135.2	Cronobacter malonaticus	cro3263A1	ASM297813v2	China	Asia		food	2015	Food and Food Ingredients
ND_NC0203	NCBI	NA	GCF_002978155.1	Cronobacter malonaticus	cro913A2	ASM297815v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0204	NCBI	NA	GCF_002978165.1	Cronobacter malonaticus	cro913W	ASM297816v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0205	NCBI	NA	GCF_002978175.1	Cronobacter malonaticus	cro795W2	ASM297817v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0206	NCBI	NA	GCF_002978185.1	Cronobacter malonaticus	cro138	ASM297818v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0207	NCBI	NA	GCF_002978235.1	Cronobacter malonaticus	cro645W	ASM297823v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0208	NCBI	NA	GCF_002978245.1	Cronobacter malonaticus	cro745W	ASM297824v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0209	NCBI	NA	GCF_002978275.1	Cronobacter malonaticus	cro235	ASM297827v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0210	NCBI	NA	GCF_002978285.1	Cronobacter malonaticus	cro645B1	ASM297828v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0211	NCBI	NA	GCF_002978315.1	Cronobacter malonaticus	cro881W1	ASM297831v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0212	NCBI	NA	GCF_002978325.1	Cronobacter malonaticus	cro2841W	ASM297832v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0213	NCBI	NA	GCF_002978335.1	Cronobacter malonaticus	cro931C1	ASM297833v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0214	NCBI	NA	GCF_002978375.1	Cronobacter malonaticus	cro530C3	ASM297837v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0215	NCBI	NA	GCF_002978385.1	Cronobacter malonaticus	cro714W	ASM297838v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0216	NCBI	NA	GCF_002978395.1	Cronobacter malonaticus	cro630W2	ASM297839v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0217	NCBI	NA	GCF_002978405.2	Cronobacter malonaticus	cro4164A3	ASM297840v2	China	Asia		food	2016	Food and Food Ingredients
ND_NC0218	NCBI	NA	GCF_002978455.1	Cronobacter malonaticus	cro965A1	ASM297845v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0219	NCBI	NA	GCF_002978475.1	Cronobacter malonaticus	cro1031W	ASM297847v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0220	NCBI	NA	GCF_002978485.1	Cronobacter malonaticus	199G	ASM297848v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0221	NCBI	NA	GCF_002978495.1	Cronobacter malonaticus	cro695B2	ASM297849v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0222	NCBI	NA	GCF_002978535.1	Cronobacter malonaticus	cro1410A1	ASM297853v1	China	Asia		food	2013	Food and Food Ingredients
ND_NC0223	NCBI	NA	GCF_002978545.1	Cronobacter malonaticus	cro909B1	ASM297854v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0224	NCBI	NA	GCF_002978565.1	Cronobacter malonaticus	cro2834C2	ASM297856v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0225	NCBI	NA	GCF_002983535.1	Cronobacter malonaticus	cro914W	ASM298353v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0226	NCBI	NA	GCF_002983555.1	Cronobacter malonaticus	cro863C2	ASM298355v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0227	NCBI	NA	GCF_002983565.1	Cronobacter malonaticus	cro864B2-3	ASM298356v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0228	NCBI	NA	GCF_002983575.1	Cronobacter malonaticus	cro831C3	ASM298357v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0229	NCBI	NA	GCF_003795605.1	Cronobacter malonaticus	S1	ASM379560v1	China	Asia		Rectal swab	2016	Clinical and Medical Samples
ND_NC0230	NCBI	NA	GCF_003858305.1	Cronobacter malonaticus	S3	ASM385830v1	China	Asia		rectal swab	2016	Clinical and Medical Samples
ND_NC0232	NCBI	NA	GCF_009938605.1	Cronobacter malonaticus	SD16	ASM993860v1	China	Asia		water	2010	Food and Food Ingredients
ND_NC0233	NCBI	NA	GCF_009938615.1	Cronobacter malonaticus	SD26	ASM993861v1	China	Asia		water	2010	Food and Food Ingredients
ND_NC0234	NCBI	NA	GCF_009938655.1	Cronobacter malonaticus	SD11	ASM993865v1	China	Asia		water	2010	Food and Food Ingredients
ND_NC0235	NCBI	NA	GCF_009938735.1	Cronobacter malonaticus	SC01	ASM993873v1	China	Asia		food	2010	Food and Food Ingredients
ND_NC0236	NCBI	NA	GCF_009938865.1	Cronobacter malonaticus	BJ15	ASM993886v1	China	Asia		stool	2013	Clinical and Medical Samples
ND_NC0237	NCBI	NA	GCF_013186065.1	Cronobacter malonaticus	CMa3	ASM1318606v1	China	Asia		powdered infant formula	2012	Food and Food Ingredients
ND_NC0238	NCBI	NA	GCF_015350615.1	Cronobacter malonaticus	MOD1_GK1518	ASM1535061v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0239	NCBI	NA	GCF_015353245.1	Cronobacter malonaticus	MOD1_GK1510	ASM1535324v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0240	NCBI	NA	GCF_015353415.1	Cronobacter malonaticus	MOD1_GK796	ASM1535341v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0241	NCBI	NA	GCF_015353475.1	Cronobacter malonaticus	MOD1_GK1360	ASM1535347v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0242	NCBI	NA	GCF_015353485.1	Cronobacter malonaticus	MOD1_GK1357	ASM1535348v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0243	NCBI	NA	GCF_015353535.1	Cronobacter malonaticus	MOD1_GK1358	ASM1535353v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0244	NCBI	NA	GCF_015353545.1	Cronobacter malonaticus	MOD1_GK1356	ASM1535354v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0245	NCBI	NA	GCF_015353655.1	Cronobacter malonaticus	MOD1_GK1354	ASM1535365v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0246	NCBI	NA	GCF_015353775.1	Cronobacter malonaticus	MOD1_GK1355	ASM1535377v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0247	NCBI	NA	GCF_015354035.1	Cronobacter malonaticus	MOD1_GK962	ASM1535403v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0248	NCBI	NA	GCF_030011955.1	Cronobacter malonaticus	MOD1-E829	ASM3001195v1	Ireland	Europe		Unknown	Unknown	Unknown and Unclassified Sources
ND_NC0249	NCBI	NA	GCF_030012075.1	Cronobacter malonaticus	MOD1-E684	ASM3001207v1	United Kingdom	Europe		food	Unknown	Food and Food Ingredients
ND_NC0250	NCBI	NA	GCF_030012085.1	Cronobacter malonaticus	MOD1-E766	ASM3001208v1	Australia	Oceania		Food,Milk powder	Unknown	Food and Food Ingredients
ND_NC0251	NCBI	NA	GCF_030026485.1	Cronobacter malonaticus	MOD1-E633	ASM3002648v1	Czech Republic	Europe		infant food	Unknown	Food and Food Ingredients
ND_NC0252	NCBI	NA	GCF_030026805.1	Cronobacter malonaticus	MOD1-Jor168B	ASM3002680v1	Jordan	Asia		spices	Unknown	Food and Food Ingredients
ND_NC0253	NCBI	NA	GCF_030026815.1	Cronobacter malonaticus	MOD1-E265	ASM3002681v1	Malaysia	Asia		milk powder	Unknown	Food and Food Ingredients
ND_NC0254	NCBI	NA	GCF_030055315.1	Cronobacter malonaticus	MOD1_GK1512	MOD1_GK1512	Germany	Europe		Environment, Powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0255	NCBI	NA	GCF_030055375.1	Cronobacter malonaticus	MOD1_GK1349	MOD1_GK1349	Germany	Europe		Environment, Powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC0256	NCBI	NA	GCF_030126265.1	Cronobacter malonaticus	MOD1-CQ62	ASM3012626v1	Ireland	Europe		powdered infant formula production environment	Unknown	Environmental Samples
ND_NC0258	NCBI	NA	GCF_030126825.1	Cronobacter malonaticus	MOD1-Jor160B	ASM3012682v1	Jordan	Asia		Environmental, Vacuum dust	Unknown	Environmental Samples
ND_NC0259	NCBI	NA	GCF_030126845.1	Cronobacter malonaticus	MOD1-CR959S	ASM3012684v1	Czech Republic	Europe		Frozen Pea	Unknown	Food and Food Ingredients
ND_NC0260	NCBI	NA	GCF_030127265.1	Cronobacter malonaticus	MOD1-CQ41	ASM3012726v1	Ireland	Europe		powdered infant formula production environment	Unknown	Environmental Samples
ND_NC0261	NCBI	NA	GCF_032025765.1	Cronobacter malonaticus	Cron-b40	ASM3202576v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0262	NCBI	NA	GCF_032026045.1	Cronobacter malonaticus	Cron-b23	ASM3202604v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0263	NCBI	NA	GCF_032026265.1	Cronobacter malonaticus	Cron-b19	ASM3202626v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0264	NCBI	NA	GCF_032026395.1	Cronobacter malonaticus	Cron-b38	ASM3202639v1	China	Asia		ensilage	2022	Environmental Samples
ND_NC0265	NCBI	NA	GCF_032026545.1	Cronobacter malonaticus	Cron-b32	ASM3202654v1	China	Asia		feces	2022	Clinical and Medical Samples
ND_NC0266	NCBI	NA	GCF_032026745.1	Cronobacter malonaticus	Cron-b29	ASM3202674v1	China	Asia		ensilage	2022	Environmental Samples
ND_NC0267	NCBI	NA	GCF_032026825.1	Cronobacter malonaticus	Cron-b25	ASM3202682v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0268	NCBI	NA	GCF_032026865.1	Cronobacter malonaticus	Cron-b24	ASM3202686v1	China	Asia		ensilage	2022	Environmental Samples
ND_NC0269	NCBI	NA	GCF_032854045.1	Cronobacter malonaticus	B11	ASM3285404v1	China	Asia		noodles	2023	Food and Food Ingredients
ND_NC0270	NCBI	NA	GCF_033798545.1	Cronobacter malonaticus	J6	ASM3379854v1	China	Asia		rice flour	2018	Food and Food Ingredients
ND_NC0271	NCBI	NA	GCF_033798565.1	Cronobacter malonaticus	J34	ASM3379856v1	China	Asia		rice flour	2022	Food and Food Ingredients
ND_NC0273	NCBI	NA	GCF_035658535.1	Cronobacter malonaticus	Dcc0527	ASM3565853v1	China	Asia			2022	Unknown and Unclassified Sources
ND_NC0274	NCBI	NA	GCF_035796035.1	Cronobacter malonaticus	F24	ASM3579603v1	China	Asia		food	2022	Food and Food Ingredients
ND_NC0275	NCBI	NA	GCF_035796095.1	Cronobacter malonaticus	F20	ASM3579609v1	China	Asia		food	2022	Food and Food Ingredients
ND_NC0276	NCBI	NA	GCF_040276445.1	Cronobacter malonaticus	B20	ASM4027644v1	China	Asia		food	2023	Food and Food Ingredients
ND_NC0277	NCBI	NA	GCF_041222915.1	Cronobacter malonaticus	2008-02-01	ASM4122291v1	Unknown	Unknown		unknown	Unknown	Unknown and Unclassified Sources
ND_NC0278	NCBI	NA	GCF_041222925.1	Cronobacter malonaticus	2004-29-02	ASM4122292v1	Unknown	Unknown		unknown	Unknown	Unknown and Unclassified Sources
ND_NC0279	NCBI	NA	GCF_045257745.1	Cronobacter malonaticus	NWU01	ASM4525774v1	China	Asia		infant formula; intestinal tract	2024	Clinical and Medical Samples
ND_NC0283	NCBI	NA	GCA_016076375.1	Cronobacter malonaticus	MOD1_E754	PDT000337068.1	Czech Republic	Europe		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0284	NCBI	NA	GCA_016076405.1	Cronobacter malonaticus	MOD1_E765	PDT000337070.1	Czech Republic	Europe		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0285	NCBI	NA	GCA_016076495.1	Cronobacter malonaticus	MOD1_E763	PDT000337071.1	Czech Republic	Europe		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0287	NCBI	NA	GCA_016076695.1	Cronobacter malonaticus	MOD1_0939A-75	PDT000337064.1	USA	North America		nose	1975	Clinical and Medical Samples
ND_NC0288	NCBI	NA	GCA_016076835.1	Cronobacter malonaticus	MOD1_E615	PDT000337046.1	Czech Republic	Europe		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0289	NCBI	NA	GCA_016076975.1	Cronobacter malonaticus	MOD1-E902	PDT000332673.1	USA	North America		blood	Unknown	Clinical and Medical Samples
ND_NC0290	NCBI	NA	GCA_016077015.1	Cronobacter malonaticus	MOD1_2149	PDT000332664.1	USA	North America		cerebrospinal fluid	2004	Clinical and Medical Samples
ND_NC0291	NCBI	NA	GCA_016077135.1	Cronobacter malonaticus	MOD1_2153	PDT000332663.1	USA	North America		blood	2004	Clinical and Medical Samples
ND_NC0292	NCBI	NA	GCA_016077195.1	Cronobacter malonaticus	MOD1-E833	PDT000332658.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0293	NCBI	NA	GCA_016077245.1	Cronobacter malonaticus	MOD1-E532	PDT000332657.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0294	NCBI	NA	GCA_016077335.1	Cronobacter malonaticus	MOD1_E608	PDT000332644.1	Czech Republic	Europe		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0295	NCBI	NA	GCA_016077355.1	Cronobacter malonaticus	MOD1_E618	PDT000332645.1	Czech Republic	Europe		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0296	NCBI	NA	GCA_016077465.1	Cronobacter malonaticus	MOD1-E831	PDT000332659.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0297	NCBI	NA	GCA_016077535.1	Cronobacter malonaticus	MOD1_1895-73	PDT000332662.1	USA	North America		stool	1973	Clinical and Medical Samples
ND_NC0298	NCBI	NA	GCA_029224145.1	Cronobacter malonaticus	CFSAN129929	PDT001662070.1	USA	North America		environmental swab	2023	Environmental Samples
ND_NC0299	NCBI	NA	GCA_030736515.1	Cronobacter malonaticus	CFSAN133219	PDT001851010.1	USA	North America		environmental swab sponge	2023	Environmental Samples
ND_NC0300	NCBI	NA	GCA_032854945.1	Cronobacter malonaticus	CFSAN133871	PDT001946756.1	USA	North America		environmental swab	2023	Environmental Samples
ND_NC0301	NCBI	NA	GCA_032855285.1	Cronobacter malonaticus	CFSAN133866	PDT001946736.1	USA	North America		environmental swab	2023	Environmental Samples
ND_NC0302	NCBI	NA	GCA_032856285.1	Cronobacter malonaticus	CFSAN133893	PDT001946649.1	USA	North America		environmental swab	2023	Environmental Samples
ND_NC0303	NCBI	NA	GCA_033896265.1	Cronobacter malonaticus	CFSAN135114	PDT001995396.1	USA	North America		seeds	2023	Food and Food Ingredients
ND_NC0304	NCBI	NA	GCA_033896705.1	Cronobacter malonaticus	CFSAN134979	PDT001995441.1	USA	North America		car mats	2023	Environmental Samples
ND_NC0305	NCBI	NA	GCA_033897445.1	Cronobacter malonaticus	CFSAN135025	PDT001995418.1	USA	North America		trail snack mix	2023	Food and Food Ingredients
ND_NC0306	NCBI	NA	GCA_033940385.1	Cronobacter malonaticus	CFSAN134886	PDT001996967.1	USA	North America		car mats	2023	Environmental Samples
ND_NC0307	NCBI	NA	GCA_033942125.1	Cronobacter malonaticus	CFSAN134818	PDT001996879.1	USA	North America		pet food	2023	Food and Food Ingredients
ND_NC0308	NCBI	NA	GCA_033942945.1	Cronobacter malonaticus	CFSAN135060	PDT001996200.1	USA	North America		trail snack mix	2023	Food and Food Ingredients
ND_NC0309	NCBI	NA	GCA_033944425.1	Cronobacter malonaticus	CFSAN134951	PDT001996077.1	USA	North America		vacuum dust floor sweepings	2023	Environmental Samples
ND_NC0310	NCBI	NA	GCA_033944535.1	Cronobacter malonaticus	CFSAN134952	PDT001996073.1	USA	North America		kitchen sink	2023	Environmental Samples
ND_NC0311	NCBI	NA	GCA_033944965.1	Cronobacter malonaticus	CFSAN134882	PDT001996054.1	USA	North America		footwear	2022	Environmental Samples
ND_NC0312	NCBI	NA	GCA_033945045.1	Cronobacter malonaticus	CFSAN134832	PDT001996047.1	USA	North America		floor	2022	Environmental Samples
ND_NC0313	NCBI	NA	GCA_033946905.1	Cronobacter malonaticus	CFSAN135106	PDT001995937.1	USA	North America		trail snack mix	2023	Food and Food Ingredients
ND_NC0314	NCBI	NA	GCA_033946945.1	Cronobacter malonaticus	CFSAN135107	PDT001995934.1	USA	North America		trail snack mix	2023	Food and Food Ingredients
ND_NC0315	NCBI	NA	GCA_033960725.1	Cronobacter malonaticus	CFSAN135214	PDT002008104.1	USA	North America		environmental swab sponge	2023	Environmental Samples
ND_NC0316	NCBI	NA	GCA_033961125.1	Cronobacter malonaticus	CFSAN135006	PDT002008085.1	USA	North America		nuts nut butter	2022	Food and Food Ingredients
ND_NC0317	NCBI	NA	GCA_033961225.1	Cronobacter malonaticus	CFSAN134826	PDT002008077.1	USA	North America		vacuum dust floor sweepings	2022	Environmental Samples
ND_NC0318	NCBI	NA	GCA_033962535.1	Cronobacter malonaticus	CFSAN134916	PDT002008006.1	USA	North America		car mats	2023	Environmental Samples
ND_NC0319	NCBI	NA	GCA_033962655.1	Cronobacter malonaticus	CFSAN134956	PDT002007999.1	USA	North America		kitchen sponge	2023	Environmental Samples
ND_NC0320	NCBI	NA	GCA_033962675.1	Cronobacter malonaticus	CFSAN134955	PDT002007998.1	USA	North America		car mats	2023	Environmental Samples
ND_NC0321	NCBI	NA	GCA_033963075.1	Cronobacter malonaticus	CFSAN134953	PDT002007985.1	USA	North America		kitchen counter	2023	Environmental Samples
ND_NC0322	NCBI	NA	GCA_033963245.1	Cronobacter malonaticus	CFSAN134954	PDT002007986.1	USA	North America		kitchen sponge	2023	Environmental Samples
ND_NC0323	NCBI	NA	GCA_033963485.1	Cronobacter malonaticus	CFSAN134920	PDT002007974.1	USA	North America		refrigerator	2023	Environmental Samples
ND_NC0324	NCBI	NA	GCA_033963765.1	Cronobacter malonaticus	CFSAN134919	PDT002007957.1	USA	North America		kitchen sink	2023	Environmental Samples
ND_NC0325	NCBI	NA	GCA_034264435.1	Cronobacter malonaticus	CFSAN135602	PDT002020614.1	USA	North America		environmental swab sponge	2023	Environmental Samples
ND_NC0326	NCBI	NA	GCA_034408585.1	Cronobacter malonaticus	CFSAN134810	PDT002008081.1	USA	North America		pet food	2023	Food and Food Ingredients
ND_NC0328	NCBI	NA	GCA_035874375.1	Cronobacter malonaticus	2004-29-03	PDT002054853.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC0330	NCBI	NA	GCA_044710895.1	Cronobacter malonaticus	CFSAN138564	PDT002342817.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC0331	NCBI	NA	GCA_044711295.1	Cronobacter malonaticus	PNUSAR000053	PDT002255833.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC0332	NCBI	NA	GCA_044732285.1	Cronobacter malonaticus	CFSAN136654	PDT002139445.1	USA	North America		environmental sponge	2024	Environmental Samples
ND_NC0333	NCBI	NA	GCA_044732965.1	Cronobacter malonaticus	PNUSAR000049	PDT002130575.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC0334	NCBI	NA	GCA_044733025.1	Cronobacter malonaticus	PNUSAR000035	PDT002128249.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC0335	NCBI	NA	GCA_044733045.1	Cronobacter malonaticus	PNUSAR000038	PDT002128247.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC0336	NCBI	NA	GCA_044733065.1	Cronobacter malonaticus	PNUSAR000036	PDT002128248.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC0337	NCBI	NA	GCA_044733945.1	Cronobacter malonaticus	CFSAN136240	PDT002107407.1	USA	North America		environmental sponge	2022	Environmental Samples
ND_NC0339	NCBI	NA	GCA_044820085.1	Cronobacter malonaticus	24MDFML005956-Q	PDT002217036.1	USA	North America		dried black fungus	2024	Food and Food Ingredients
ND_NC0340	NCBI	NA	GCA_044820125.1	Cronobacter malonaticus	24MDFML005956-K	PDT002217035.1	USA	North America		dried black fungus	2024	Food and Food Ingredients
ND_NC0341	NCBI	NA	GCA_044820165.1	Cronobacter malonaticus	24MDFML005956-A	PDT002217033.1	USA	North America		dried black fungus	2024	Food and Food Ingredients
ND_NC0342	NCBI	NA	GCA_045228935.1	Cronobacter malonaticus	25MDFML001320-10B	PDT002483312.1	USA	North America		whole grain oatmeal infant baby cereal	2024	Food and Food Ingredients
ND_NC0343	NCBI	NA	GCA_045228955.1	Cronobacter malonaticus	25MDFML001318-3A	PDT002483322.1	USA	North America		multi-grain infant baby cereal	2024	Food and Food Ingredients
ND_NC0344	NCBI	NA	GCA_045230055.1	Cronobacter malonaticus	25MDFML001317-10C	PDT002483326.1	USA	North America		multi-grain infant baby cereal	2024	Food and Food Ingredients
ND_NC0346	NCBI	NA	GCA_045230095.1	Cronobacter malonaticus	25MDFML001317-10E	PDT002483324.1	USA	North America		multi-grain infant baby cereal	2024	Food and Food Ingredients
ND_NC0347	NCBI	NA	GCA_045230115.1	Cronobacter malonaticus	25MDFML001318-10A	PDT002483323.1	USA	North America		multi-grain infant baby cereal	2024	Food and Food Ingredients
ND_NC0348	NCBI	NA	GCA_045230135.1	Cronobacter malonaticus	25MDFML001318-3B	PDT002483321.1	USA	North America		multi-grain infant baby cereal	2024	Food and Food Ingredients
ND_NC0352	NCBI	NA	GCA_045328655.1	Cronobacter malonaticus	25MDFML001319-10A	PDT002483317.1	USA	North America		whole grain oatmeal infant baby cereal	2024	Food and Food Ingredients
ND_NC0353	NCBI	NA	GCA_046447005.1	Cronobacter malonaticus	CFSAN140854	PDT002553071.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC0354	NCBI	NA	GCA_046447145.1	Cronobacter malonaticus	CFSAN140848	PDT002553087.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC0355	NCBI	NA	GCA_046447365.1	Cronobacter malonaticus	CFSAN140853	PDT002553079.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC0356	NCBI	NA	GCA_046461075.1	Cronobacter malonaticus	25MDFML001900-3C	PDT002555179.1	USA	North America		whole grain oatmeal infant cereal	2024	Food and Food Ingredients
ND_NC0357	NCBI	NA	GCA_046461155.1	Cronobacter malonaticus	25MDFML001966-2D	PDT002555176.1	USA	North America		whole grain oatmeal infant cereal	2024	Food and Food Ingredients
ND_NC0358	NCBI	NA	GCA_046461175.1	Cronobacter malonaticus	25MDFML001965-2B	PDT002555178.1	USA	North America		whole grain multi-grain infant cereal	2024	Food and Food Ingredients
ND_NC0359	NCBI	NA	GCA_046461295.1	Cronobacter malonaticus	25MDFML001900-3A	PDT002555181.1	USA	North America		whole grain oatmeal infant cereal	2024	Food and Food Ingredients
ND_NC0360	NCBI	NA	GCA_046461335.1	Cronobacter malonaticus	25MDFML001900-3B	PDT002555180.1	USA	North America		whole grain oatmeal infant cereal	2024	Food and Food Ingredients
ND_NC0361	NCBI	NA	GCA_046461355.1	Cronobacter malonaticus	25MDFML001966-6A	PDT002555174.1	USA	North America		whole grain oatmeal infant cereal	2024	Food and Food Ingredients
ND_NC0362	NCBI	NA	GCA_046463705.1	Cronobacter malonaticus	25MDFML001965-2A	PDT002555230.1	USA	North America		whole grain multi-grain infant cereal	2024	Food and Food Ingredients
ND_NC0363	NCBI	NA	GCA_047306145.1	Cronobacter malonaticus	25MDFML002061-3B	PDT002598264.1	USA	North America		organic whole grain multi-grain oatmeal infant cereal	2024	Food and Food Ingredients
ND_NC0365	NCBI	NA	GCA_047306205.1	Cronobacter malonaticus	25MDFML002066-1B	PDT002598262.1	USA	North America		organic whole grain multi-grain oatmeal infant cereal	2024	Food and Food Ingredients
ND_NC0366	NCBI	NA	GCA_047306245.1	Cronobacter malonaticus	25MDFML002066-1D	PDT002598261.1	USA	North America		organic whole grain multi-grain oatmeal infant cereal	2024	Food and Food Ingredients
